,id,name,unit,sourceNote,sourceOrganization,topics,source.id,source.value
1886,BM.GSR.TOTL.CD,"Importaciones de bienes, servicios e ingresos primario (balanza de pagos, US$ a precios actuales)",,"Las importaciones de bienes, servicios e ingresos constituyen la suma de las importaciones de bienes (mercaderías), de servicios (no atribuibles a factores) y de pagos de ingresos (de los factores). Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '20', 'value': 'Deuda externa'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1887,BM.GSR.TRAN.CD,,,,,[],57,
1888,BM.GSR.TRAN.ZS,"Servicios de transporte (% de las importaciones de servicios, balanza de pagos)",,"Transporte (% de las importaciones de servicios, balanza de pagos) cubre todos los servicios de transporte (marítimo, aéreo, terrestre, por vías navegables interiores, espacial, y en tramitación) realizados por residentes de un país para los de otro y abarcando el transporte de pasajeros, el movimiento de mercancías (carga), el alquiler de transporte con tripulación, y servicios afines de apoyo y auxiliares. Se excluye el seguro de flete, que está incluido en los servicios de seguro; los bienes obtenidos en puertos por transportistas no residentes y las reparaciones de equipos de transporte, que están incluidos en “bienes”; las reparaciones de instalaciones ferroviarias, portuarias y de aeródromos, las cuales están incluidas en servicios de construcción; y el alquiler de transportistas sin tripulación, que está incluido en otros servicios. Las importaciones de servicios se refieren a la producción económica de bienes intangibles que pueden ser producidos, transferidos y consumidos al mismo tiempo. Las transacciones internacionales de servicios son definidas por el Manual de Balanza de Pagos del Fondo Monetario Internacional (FMI)  de 1993, pero las definiciones pueden variar, sin embargo, entre las economías informantes.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1889,BM.GSR.TRVL.CD,,,,,[],57,
1890,BM.GSR.TRVL.ZS,"Servicios de viaje (% de las importaciones de servicios, balanza de pagos)",,"Viajes (% de las importaciones de servicios, balanza de pagos) cubre los bienes y servicios adquiridos en un país por los viajeros para su uso personal durante las visitas de menos de un año de duración, realizadas con fines comerciales o personales. Las importaciones de servicios se refieren a la producción económica de bienes intangibles que pueden ser producidos, transferidos y consumidos al mismo tiempo. Las transacciones internacionales de servicios son definidas por el Manual de Balanza de Pagos del Fondo Monetario Internacional (FMI)  de 1993, pero las definiciones pueden variar, sin embargo, entre las economías informantes.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1891,BM.KLT.DINV.CD,"Inversión extranjera directa, salidas netas de capital por la economía informante (FMI-balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1892,BM.KLT.DINV.CD.WD,"Inversión extranjera directa, salidas netas (BDP, USD a precios actuales)",,"Foreign direct investment refers to direct investment equity flows in an economy. It is the sum of equity capital, reinvestment of earnings, and other capital. Direct investment is a category of cross-border investment associated with a resident in one economy having control or a significant degree of influence on the management of an enterprise that is resident in another economy. Ownership of 10 percent or more of the ordinary shares of voting stock is the criterion for determining the existence of a direct investment relationship. This series shows net outflows of investment from the reporting economy to the rest of the world. Data are in current U.S. dollars.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '7', 'value': 'Sector financiero'}]",2,Indicadores del desarrollo mundial
1893,BM.KLT.DINV.GD.ZS,,,,,[],57,
1894,BM.KLT.DINV.WD.GD.ZS,"Inversión extranjera directa, salida neta de capital (% del PIB)",,"La inversión extranjera directa constituye la entrada neta de de inversiones para obtener un control de gestión duradero (por lo general, un 10% o más  de las acciones que confieren derecho de voto) de una empresa que funciona en un país que no es el del inversionista.  Es la suma del capital accionario, la reinversión de las ganancias, otras formas de capital a largo plazo y capital a corto plazo, tal como se describe en la balanza de pagos. Esta serie muestra las salidas netas de inversiones desde la economía informante hacia el resto del mundo y se divide por el PIB.","Fondo Monetario Internacional, base de datos de la Balanza de Pagos, complementada con datos de la Conferencia de las Naciones Unidas sobre Comercio y Desarrollo y fuentes oficiales nacionales.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '7', 'value': 'Sector financiero'}]",2,Indicadores del desarrollo mundial
1895,BM.SVF.TOTL.CD,,,,,[],57,
1896,BM.SVN.TOTL.CD,,,,,[],57,
1897,BM.TRF.CURR.CD,"Transferencias corrientes, pagos (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1898,BM.TRF.MGR.CD,,,,,[],11,Indicadores de desarrollo de África
1899,BM.TRF.OFDC.CD,"Transferencias corrientes, pagos (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1900,BM.TRF.PRVT.CD,"Pagos de ingresos secundarios, otros sectores (balanza de pagos, US$ a precios actuales)",,"Las transferencias corrientes se registran en la balanza de pagos cada vez que una economía ofrece o recibe bienes, servicios, ingresos o artículos financieros sin una retribución. Todas las transferencias que no se consideran como capital son corrientes. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1901,BM.TRF.PWKR.CD,"Remesas de trabajadores, pagos (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1902,BM.TRF.PWKR.CD.DT,"Remesas de trabajadores y compensación de empleados, pagadas (US$ a precios actuales)",,"Personal remittances comprise personal transfers and compensation of employees. Personal transfers consist of all current transfers in cash or in kind made or received by resident households to or from nonresident households. Personal transfers thus include all current transfers between resident and nonresident individuals. Compensation of employees refers to the income of border, seasonal, and other short-term workers who are employed in an economy where they are not resident and of residents employed by nonresident entities. Data are the sum of two items defined in the sixth edition of the IMFs Balance of Payments Manual: personal transfers and compensation of employees. Data are in current U.S. dollars.",Estimaciones del personal del Banco Mundial sobre la base de los datos de la Balanza de Pagos del Fondo Monetario Internacional (FMI).,"[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '7', 'value': 'Sector financiero'}]",2,Indicadores del desarrollo mundial
1903,BM.TRF.XOKA.CD,,,,,[],57,
1904,BN.CAB.FUND.CD,,,,,[],57,
1905,BN.CAB.IOTR.CD,,,,,[],57,
1906,BN.CAB.XOKA.CD,"Saldo en cuenta corriente (balanza de pagos, US$ a precios actuales)",,"El saldo en cuenta corriente es la suma de las exportaciones netas de bienes, servicios, ingresos netos y transferencias corrientes netas. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '20', 'value': 'Deuda externa'}]",2,Indicadores del desarrollo mundial
1907,BN.CAB.XOKA.GD.ZS,Saldo en cuenta corriente (% del PIB),,"El saldo en cuenta corriente es la suma de las exportaciones netas de bienes, servicios, ingresos netos y transferencias corrientes netas.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos, y estimaciones del PIB del Banco Mundial y la OCDE.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1908,BN.CAB.XOKA.GDP.ZS,,,,,[],57,
1909,BN.CAB.XOKA.GN.ZS,,,,,[],11,Indicadores de desarrollo de África
1910,BN.CAB.XOTR.CD,,,,,[],57,
1911,BN.CAB.XOTR.ZS,,,,,[],57,
1912,BN.CUR.ACTN.CD,,,,,[],57,
1913,BN.CUR.ACTX.CD,,,,,[],57,
1914,BN.CUR.GDPM.ZS,,,,,[],11,Indicadores de desarrollo de África
1915,BN.DSR.UNPD.CD,,,,,[],11,Indicadores de desarrollo de África
1916,BN.FAC.ARAC.CD,,,,,[],11,Indicadores de desarrollo de África
1917,BN.FIN.TOTL.CD,"Cuenta financiera neta (BDP, USD a precios actuales)",,"The net financial account shows net acquisition and disposal of financial assets and liabilities. It measures how net lending to or borrowing from nonresidents is financed, and is conceptually equal to the sum of the balances on the current and capital accounts. Data are in current U.S. dollars.","Fondo Monetario Internacional, Anuario de estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1918,BN.FIN.TOTP.CD,,,,,[],57,
1919,BN.GSR.FCTY.CD,"Ingreso primario neto (balanza de pagos, US$ a precios actuales)",,"El ingreso neto se refiere a los cobros y pagos de remuneraciones a trabajadores no residentes y a los ingresos por inversiones (recibos y pagos sobre la inversión directa, inversiones de cartera, otras inversiones y recibos por activos de reserva). Los ingresos derivados del uso de activos intangibles se registran como servicios empresariales. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1920,BN.GSR.FCTY.CD.ZS,,,,,[],11,Indicadores de desarrollo de África
1921,BN.GSR.GNFS.CD,"Comercio neto de bienes y servicios (balanza de pagos, US$ a precios actuales)",,El comercio neto de bienes y servicios se calcula compensando las importaciones de bienes y servicios respecto de las exportaciones de bienes y servicios. Las exportaciones e importaciones de bienes y servicios comprenden todas las transacciones que implican una transferncia de propiedad sobre bienes y servicios entre los residentes de un país y el resto del mundo. Datos en US$ a precios actuales.,"Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1922,BN.GSR.MRCH.CD,"Comercio neto de bienes (balanza de pagos, US$ a precios actuales)",,"El comercio neto de bienes es la diferencia entre las exportaciones y las importaciones de bienes. La categoría incluye bienes antes contemplados como servicios: bienes recibidos o enviados para procesamiento y su subsiguiente exportación o importación en forma de bienes procesados, reparaciones de bienes y bienes adquiridos en puertos por transportistas. No se incluye el comercio de servicios. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1923,BN.KAC.EOMS.CD,"Errores y omisiones netos (balanza de pagos, US$ a precios actuales)",,"Los errores y omisiones netos constituyen una categoría residual necesaria para que todos los asientos de débito y de crédito del estado de la balanza de pagos sumen cero. En la presentación de las Estadísticas Financieras Internacionales, esto equivale a la diferencia entre las reservas y conceptos conexos y la suma de los saldos de las cuentas financieras, corriente y de capital. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1924,BN.KAC.FNEI.CD,,,,,[],11,Indicadores de desarrollo de África
1925,BN.KAC.OTHR.CD,,,,,[],11,Indicadores de desarrollo de África
1926,BN.KAP.RSDL.CD,,,,,[],57,
1927,BN.KLT.DINV.CD,"Inversión extranjera directa, neta (balanza de pagos, US$ a precios actuales)",,"La inversión extranjera directa (IED) es la entrada neta de inversiones para adquirir un control de gestión duradero (10% o más  de las acciones con derecho de voto) en una empresa que funciona en un país que no es el del inversionista. Es la suma del capital accionario, la reinversión de las ganancias, otras formas de capital a largo plazo y capital a corto plazo, tal como se describe en la balanza de pagos. Esta serie refleja el neto total, es decir, la IED neta en la economía informante proveniente de fuentes extranjeras menos la IED neta de la economía informante hacia el resto del mundo. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '7', 'value': 'Sector financiero'}]",2,Indicadores del desarrollo mundial
1928,BN.KLT.DINV.CD.DRS,,,,,[],57,
1929,BN.KLT.DINV.CD.ZS,,,,,[],11,Indicadores de desarrollo de África
1930,BN.KLT.DINV.DRS.GDI.ZS,,,,,[],57,
1931,BN.KLT.DINV.DRS.GDP.ZS,,,,,[],57,
1932,BN.KLT.NFLW.CD,"Empréstito neto de largo plazo (balanza de pagos, US$ a precios actuales)",,,,[],11,Indicadores de desarrollo de África
1933,BN.KLT.OINV.CD,,,,,[],57,
1934,BN.KLT.OTHR.CD,,,,,[],11,Indicadores de desarrollo de África
1935,BN.KLT.PRVT.CD,"Movimiento de capital privado (balanza de pagos, US$ actuales)",,"Los flujos de capital privado consisten en la inversión extranjera directa neta y la cartera de inversiones. La inversión extranjera directa (IED) es la entrada neta de inversiones para adquirir un control de gestión duradero (10% o más  de las acciones con derecho de voto) en una empresa que funciona en un país que no es el del inversionista. Es la suma del capital accionario, la reinversión de las ganancias, otras formas de capital a largo plazo y capital a corto plazo, tal como se describe en la balanza de pagos. La IED que se incluye aquí es el total neto, es decir, IED neta en la economía que declara proveniente de fuentes externas menos la IED neta de la economía que declara hacia el resto del mundo. La inversión de cartera excluye pasivos que constituyan reservas de autoridades extranjeras y cubre transacciones en acciones comunes y garantías de deuda. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",11,Indicadores de desarrollo de África
1936,BN.KLT.PRVT.CD.DT,,,,,[],57,
1937,BN.KLT.PRVT.GD.ZS,Flujos de capital privado (% del PIB),,"Los flujos de capital privado consisten en la inversión extranjera directa neta y la cartera de inversiones. La inversión extranjera directa (IED) es la entrada neta de inversiones para adquirir un control de gestión duradero (10% o más  de las acciones con derecho de voto) en una empresa que funciona en un país que no es el del inversionista. Es la suma del capital accionario, la reinversión de las ganancias, otras formas de capital a largo plazo y capital a corto plazo, tal como se describe en la balanza de pagos. La IED que se incluye aquí es el total neto, es decir, IED neta en la economía que declara proveniente de fuentes externas menos la IED neta de la economía que declara hacia el resto del mundo. La inversión de cartera excluye pasivos que constituyan reservas de autoridades extranjeras y cubre transacciones en acciones comunes y garantías de deuda.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos, y estimaciones del PIB del Banco Mundial y la OCDE.","[{'id': '3', 'value': 'Economía y crecimiento'}]",11,Indicadores de desarrollo de África
1938,BN.KLT.PTXL.CD,"Inversiones de cartera, neta (balanza de pagos, US$ a precios actuales)",,"Las inversiones de cartera, excluido el pasivo que constituye las reservas de autoridades extranjeras, abarca las transacciones en participaciones de capital y títulos de deuda. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '7', 'value': 'Sector financiero'}]",2,Indicadores del desarrollo mundial
1939,BN.KLT.RSDL.CD,,,,,[],57,
1940,BN.KLT.TOTL.CD,,,,,[],57,
1941,BN.KLT.TOTX.CD,,,,,[],57,
1942,BN.KLT.XRSL.CD,,,,,[],57,
1943,BN.PEF.TOTL.CD,,,,,[],57,
1944,BN.RES.4040.CD,,,,,[],57,
1945,BN.RES.INCL.CD,"Cambios en las reservas netas (balanza de pagos, US$ a precios actuales)",,"Los cambios en reservas netas comprenden la variación neta de las tenencias de reservas internacionales de un país como resultado de las transacciones de las cuentas financieras, corriente y de capital. Estas incluyen las variaciones en la tenencia de oro monetario, DEG, activos en divisas, posición de reserva en el Fondo Monetario Internacional y otros activos frente a no residentes que están a disposición de la autoridad central. La medida es neta del pasivo que constituye las reservas de autoridades extranjeras y rubros de contrapartida de las variaciones por revaloración y rubros de financiamiento excepcionales. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1946,BN.RES.LFAR.CD,,,,,[],57,
1947,BN.TRF.CURR.CD,"Ingreso secundario neto (balanza de pagos, US$ a precios actuales)",,"Las transferencias corrientes netas se registran en la balanza de pagos siempre que una economía ofrece o recibe bienes, servicios, ingresos o recursos financieros sin contrapartida alguna. Todas las transferencias que no se consideran como capital son corrientes. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1948,BN.TRF.CURR.CD.ZS,,,,,[],11,Indicadores de desarrollo de África
1949,BN.TRF.KOGT.CD,"Cuenta de capital neto (balanza de pagos, US$ a precios actuales)",,"La cuenta de capital neto incluye la condonación de la deuda del Gobierno, las donaciones de inversión en dinero o en especies otorgadas por una entidad gubernamental y los impuestos sobre las transferencias de capital. También se incluyen la condonación de deuda y las transferencias de capital de los migrantes y las donaciones de inversión por parte de entidades no gubernamentales. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
1950,BN.TRF.OFDC.CD,"Transferencias corrientes oficiales, netas (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1951,BN.TRF.OFFK.CD,,,,,[],57,
1952,BN.TRF.OFFN.CD,,,,,[],57,
1953,BN.TRF.OFFT.CD,,,,,[],57,
1954,BN.TRF.PRVT.CD,"Transferencias corrientes privadas, netas (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1955,BN.TRF.PWKR.CD,"Remesas de trabajadores, netas (balanza de pagos, US$ actuales)",,,,[],11,Indicadores de desarrollo de África
1956,BN.TRF.PWKR.CD.DT,,,,,[],57,
1957,BN.TRF.XOKA.CD,,,,,[],57,
1958,BN.TRN.KOGT.CD,,,,,[],11,Indicadores de desarrollo de África
1959,BPK.AUD.SUBN,,,,,[],45,
1960,BX.AG.AGR.TRAC.CD,,,,,[],11,Indicadores de desarrollo de África
1961,BX.AG.AGR.TRAC.NO,,,,,[],11,Indicadores de desarrollo de África
1962,BX.AG.CREL.CD,,,,,[],11,Indicadores de desarrollo de África
1963,BX.AG.CREL.MT,,,,,[],11,Indicadores de desarrollo de África
1964,BX.AG.FRST.CD,,,,,[],11,Indicadores de desarrollo de África
1965,BX.AG.HZ.PEST.CD,,,,,[],11,Indicadores de desarrollo de África
1966,BX.AG.PEST.CD,,,,,[],11,Indicadores de desarrollo de África
1967,BX.FOD.AGRI.CD,,,,,[],11,Indicadores de desarrollo de África
1968,BX.GRT.EXTA.CD.DT,,,,,"[{'id': '20', 'value': 'Deuda externa'}]",81,
1969,BX.GRT.EXTA.CD.WD,"Donaciones, excluidas las destinadas a cooperación técnica (balanza de pagos, US$ corrientes)",,"Las donaciones son compromisos exigibles por ley que obligan a destinar un monto específico de fondos para desembolso, el cual no requiere reembolso. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo y OCDE.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '20', 'value': 'Deuda externa'}, {'id': '2', 'value': 'Eficacia de la ayuda'}]",2,Indicadores del desarrollo mundial
1970,BX.GRT.TECH.CD.DT,,,,,"[{'id': '20', 'value': 'Deuda externa'}]",81,
1971,BX.GRT.TECH.CD.WD,"Donaciones, excluidas las destinadas a cooperación técnica (balanza de pagos, US$ corrientes)",,"Las donaciones para fines de cooperación técnica comprenden las donaciones independientes, que están destinadas a financiar la transferencia de conocimientos técnicos y gerenciales específicos o de tecnología con el fin de fortalecer la capacidad nacional en general, sin conexión a proyectos de inversión específicos, y las donaciones relacionadas con inversiones, que se otorgan para reforzar la capacidad de ejecutar proyectos de inversión específicos. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo y OCDE.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '20', 'value': 'Deuda externa'}, {'id': '2', 'value': 'Eficacia de la ayuda'}]",2,Indicadores del desarrollo mundial
1972,BX.GSR.AGRI.CD,,,,,[],11,Indicadores de desarrollo de África
1973,BX.GSR.CCIS.CD,"Exportaciones de servicios de TIC (balanza de pagos, US$ a precios actuales)",,Las exportaciones de servicios de tecnología de la información y la comunicación  incluyen servicios de comunicaciones y computación (servicios de telecomunicaciones y de correo postal y mensajería) y servicios de información (datos electrónicos y operaciones de servicios relativos a la transmisión de noticias).,"Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '9', 'value': 'Infraestructura'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1974,BX.GSR.CCIS.ZS,"Exportaciones de servicios de TIC (% de exportaciones de servicios, balanza de pagos)",,Las exportaciones de servicios de tecnología de la información y la comunicación  incluyen servicios de comunicaciones y computación (servicios de telecomunicaciones y de correo postal y mensajería) y servicios de información (datos electrónicos y operaciones de servicios relativos a la transmisión de noticias).,"Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '9', 'value': 'Infraestructura'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1975,BX.GSR.CMCP.ZS,"Comunicaciones, computadoras, etc. (% de las exportaciones de servicios, balanza de pagos)",,"Comunicaciones, informática, información y otros servicios (% de las importaciones de servicios, balanza de pagos) cubren las telecomunicaciones internacionales y los servicios postales y de mensajería, datos de computadoras, transacciones de servicios relacionadas con las noticias entre residentes y no residentes, servicios de construcción, regalías y derechos de licencia, negocios varios, servicios profesionales y técnicos, servicios personales, culturales y recreativos, y servicios gubernamentales no comprendidos en otra parte. Las exportaciones de servicios se refieren a la producción económica de bienes intangibles que pueden ser producidos, transferidos y consumidos al mismo tiempo. Las transacciones de servicios internacionales están definidas en el Manual de Balanza de Pagos del FMI (1993) pero las definiciones pueden variar entre las economías informantes.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}, {'id': '21', 'value': 'Comercio '}]",2,Indicadores del desarrollo mundial
1976,BX.GSR.COMM.CD,,,,,[],57,
1977,BX.GSR.FCTY.CD,"Recibos de ingresos primario (balanza de pagos, US$ a precios actuales)",,"Los recibos de ingresos se refieren a la remuneración que se paga a los trabajadores residentes que trabajan en el exterior y a los ingresos por inversiones (recibos sobre la inversión directa, inversión de cartera, otras inversiones e ingresos por activos de reserva). Los ingresos obtenidos del uso de activos intangibles se excluyen de los ingresos y se registran como servicios empresariales. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Anuario de Estadísticas de balanza de pagos y archivos de datos.","[{'id': '3', 'value': 'Economía y crecimiento'}]",2,Indicadores del desarrollo mundial
